title,subtitle,author,content,link,category
South Korea’s Justice Ministry imposes a travel ban on President Yoon over martial law,"On Sunday, former Defence Minister Kim Yong Hyun became the first person to be detained in the case for allegedly recommending Mr. Yoon to declare martial law",Miscellaneous,"South Korea’s Justice Ministry imposes a travel ban on President Yoon over martial law On Sunday, former Defence Minister Kim Yong Hyun became the first person to be detained in the case for allegedly recommending Mr. Yoon to declare martial law South Korea’s Justice Ministry on Monday (December 9, 2024) imposed an overseas travel ban on President Yoon Suk Yeol as authorities investigate allegations of rebellion and other charges in connection with his short-lived declaration of martial law last week. Mr. Yoon’s martial law decree last Tuesday (December 3, 2024), which brought special forces troops into Seoul streets, plunged South Korea into political turmoil and caused worry among its key diplomatic partners and neighbours. On Saturday (December 7, 2024), Mr. Yoon avoided an opposition-led bid to impeach him, with most governing party lawmakers boycotting a parliamentary vote. But the opposition parties vowed to submit a new impeachment motion against him this week.",https://www.thehindu.com/news/international/south-koreas-justice-ministry-imposes-a-travel-ban-on-president-yoon-over-martial-law/article68964380.ece,international
"Landslides, flash floods hit Indonesia's Java island, leaving 10 dead; two missing","“Landslides, flash floods and strong winds devastated 172 villages and forced more than 3,000 people to flee to temporary government shelters,” head of a rescue command post, in Java’s Sukabumi, said",Miscellaneous,"Landslides, flash floods hit Indonesia's Java island, leaving 10 dead; two missing “Landslides, flash floods and strong winds devastated 172 villages and forced more than 3,000 people to flee to temporary government shelters,” head of a rescue command post, in Java’s Sukabumi, said “Rescuers in Indonesia recovered 10 bodies that were swept away in flash floods or buried under tonnes of rocks and mud that hit hilly villages on the country’s main island of Java,” officials said on Monday (December 9, 2024). Two people are still missing. “Torrential rains, since last week, have caused rivers to burst their banks, tearing through more than 170 villages in Sukabumi district of West Java province, as mud, rocks and trees tumbled down mountainside hamlets,” said Lt. Col. Yudi Hariyanto, who heads a rescue command post in Sukabumi.",https://www.thehindu.com/news/international/landslides-flash-floods-hit-indonesias-java-island-leaving-10-dead-two-missing/article68964362.ece,international
Collapse of Assad regime: How it happened,Half a century of rule by the Assad family in Syria crumbled with astonishing speed.,The Hindu Bureau,"Collapse of Assad regime: How it happened Half a century of rule by the Assad family in Syria crumbled with astonishing speed. After five decades of Assad family rule in Syria, the regime collapsed as the insurgents broke out from a rebel-held enclave and advanced rapidly on Damascus, capturing city after city in just a few days. Syria civil war LIVE updates",https://www.thehindu.com/news/international/collapse-of-assad-regime-in-syria-how-it-happened-timeline/article68964208.ece,international
Hemingway takes a stroll along Cuba’s streets once again,Eighteen white-bearded men who resemble the late U.S. author Ernest Hemingway have arrived in Havana for the weekend to visit some of the his favorite places when he lived on the island decades ago,Miscellaneous,Hemingway takes a stroll along Cuba’s streets once again Eighteen white-bearded men who resemble the late U.S. author Ernest Hemingway have arrived in Havana for the weekend to visit some of the his favorite places when he lived on the island decades ago Ernest Hemingway has returned to Cuba... in a way. Eighteen white-bearded men who resemble the late U.S. author arrived in Havana to visit some of his favorite places when he lived on the island decades ago.,https://www.thehindu.com/news/international/hemingway-takes-a-stroll-along-cubas-streets-once-again/article68964136.ece,international
"Case lodged against Hindu monk Chinmoy Krishna Das, his followers in Bangladesh’s Chittagong","The Dhaka Tribune newspaper said the case names the Hindu leader, arrested on a charge of sedition, as the prime accused, along with 164 identified individuals and 400 to 500 unidentified people",Miscellaneous,"Case lodged against Hindu monk Chinmoy Krishna Das, his followers in Bangladesh’s Chittagong The Dhaka Tribune newspaper said the case names the Hindu leader, arrested on a charge of sedition, as the prime accused, along with 164 identified individuals and 400 to 500 unidentified people A case was lodged on Sunday (December 8, 2024) over a clash between police and followers of Hindu monk Chinmoy Krishna Das on the court premises in Chittagong, according to a media report. The Dhaka Tribune newspaper said the case names the Hindu leader, arrested on a charge of sedition, as the prime accused, along with 164 identified individuals and 400 to 500 unidentified people.",https://www.thehindu.com/news/international/case-lodged-against-hindu-monk-chinmoy-krishna-das-his-followers-in-bangladeshs-chittagong/article68963877.ece,international
Syria war: Fall of Damascus appears to align with long-time goals of neighbour Turkiye,Syrian refugees across Turkiye have jubilantly welcomed the downfall of Bashar Assad’s government with many embracing the chance to return to their homeland,Miscellaneous,"Syria war: Fall of Damascus appears to align with long-time goals of neighbour Turkiye Syrian refugees across Turkiye have jubilantly welcomed the downfall of Bashar Assad’s government with many embracing the chance to return to their homeland Syrian refugees across Turkiye jubilantly welcomed the downfall of Bashar Assad’s government Sunday (December 9, 2024), with many embracing the chance to return to their homeland. Large crowds waving Syrian and Turkish flags gathered in the main square of Kilis, a border city in southern Turkiye.",https://www.thehindu.com/news/international/syria-war-fall-of-damascus-appears-to-align-with-long-time-goals-of-neighbour-turkiye/article68964217.ece,international
"Fishing boat capsizes after colliding with sand barge in South Korea, kills 7","A fishing boat capsized after colliding with a sand barge in waters off South Korea’s southeastern coast, leaving seven crew members dead and one missing",Miscellaneous,"Fishing boat capsizes after colliding with sand barge in South Korea, kills 7 A fishing boat capsized after colliding with a sand barge in waters off South Korea’s southeastern coast, leaving seven crew members dead and one missing A fishing boat capsized after colliding with a sand barge in waters off South Korea’s southeastern coast early Monday (December 9, 2024), leaving seven crew members dead and one missing, according to local coast guard and fire departments. The 29-ton fishing boat, which had eight passengers, three South Koreans and five Indonesian nationals, capsized after colliding with a 456-ton barge in waters near the city of Gyeongju, according to Kim Eul-dong, an official at the Pohang coast guard.",https://www.thehindu.com/news/international/fishing-boat-capsizes-after-colliding-with-sand-barge-in-south-korea-kills-7/article68964179.ece,international
"The dramatic fall of Damascus
Premium",No Subtitle,Meera Srinivasan,"The dramatic fall of Damascus
Premium No Subtitle (This article is part of the View From India newsletter curated by The Hindu’s foreign affairs experts. To get the newsletter in your inbox every Monday, subscribe here.) Syria has just witnessed a dramatic shift, with opposition forces taking control of the country, after more than half a century of the Assad family’s repressive rule. Ousted Syrian leader Bashar al-Assad fled to Moscow and received asylum from his longtime ally, Russian media confirmed late on Sunday, hours after a stunning militant advance, led by the Hayat Tahrir al-Sham (HTS), seized control of capital Damascus. Residents in the Syrian capital were seen cheering in the streets of Damascus, as the militant factions heralded the departure of “tyrant” Assad and “declare the city of Damascus free”. Do follow The Hindu’s live updates on this crucial development here.",https://www.thehindu.com/news/international/the-view-from-india-newsletter-the-dramatic-fall-of-damascus/article68964337.ece,international
"Biden says Assad’s fall in Syria is a ’fundamental act of justice,’ but ’a moment of risk’","President Joe Biden says the sudden collapse of the Syrian government under Bashar Assad is a “fundamental act of justice” after decades of repression, but that it’s “a moment of risk and uncertainty” for the Mideast",Miscellaneous,"Biden says Assad’s fall in Syria is a ’fundamental act of justice,’ but ’a moment of risk’ President Joe Biden says the sudden collapse of the Syrian government under Bashar Assad is a “fundamental act of justice” after decades of repression, but that it’s “a moment of risk and uncertainty” for the Mideast President Joe Biden said on Sunday (December 8, 2024) that the sudden collapse of the Syrian government under Bashar Assad is a “fundamental act of justice” after decades of repression, but it was “a moment of risk and uncertainty” for the Mideast. FOLLOW MORE: Syria war LIVE updates: Russia grants asylum to Assad and his family ‘on humanitarian grounds’",https://www.thehindu.com/news/international/biden-says-assads-fall-in-syria-is-a-fundamental-act-of-justice-but-a-moment-of-risk/article68963009.ece,international
Syrians explore ousted Assad's Damascus home,The swift campaign by Islamist group Hayat Tahrir al-Sham (HTS) and its allies ended more than five decades of brutal rule by the Assad family,Miscellaneous,"Syrians explore ousted Assad's Damascus home The swift campaign by Islamist group Hayat Tahrir al-Sham (HTS) and its allies ended more than five decades of brutal rule by the Assad family Roaming the opulent Damascus home of ousted Syrian president Bashar al-Assad, Abu Omar felt a sense of giddy defiance being in the residence of the man he said had long oppressed him. ""I am taking pictures, because I am so happy to be here in the middle of his house,"" said the 44-year-old, showing photographs he took on his mobile phone.",https://www.thehindu.com/news/international/syrians-explore-ousted-assads-damascus-home/article68963161.ece,international
Romania’s far-right presidential candidate denounces cancelled vote at closed polling station,Far-right Romanian presidential candidate Calin Georgescu denounces annulled election amid allegations of Russian interference and campaign finance violations,Miscellaneous,"Romania’s far-right presidential candidate denounces cancelled vote at closed polling station Far-right Romanian presidential candidate Calin Georgescu denounces annulled election amid allegations of Russian interference and campaign finance violations Romania’s defiant far-right presidential candidate, Calin Georgescu, on Sunday (December 8, 2024) stood outside a closed polling station to denounce a Supreme Court’s unprecedented decision to annul the first round of the vote in which he emerged as the frontrunner. The Constitutional Court on Friday (December 6, 2024) canceled the election after a trove of declassified intelligence alleged Russia organised a sprawling campaign across social media to promote Mr. Georgescu.",https://www.thehindu.com/news/international/romanias-far-right-presidential-candidate-denounces-cancelled-vote-at-closed-polling-station/article68964273.ece,international
"Indians in Syria are safe, embassy in touch with them","“Our embassy continues to remain operational in Damascus, Syria. The embassy is in touch with all Indian nationals, and they are safe. The embassy remains available to assist Indian nationals in Syria,” said a source in the Ministry of External Affairs",The Hindu Bureau,"Indians in Syria are safe, embassy in touch with them “Our embassy continues to remain operational in Damascus, Syria. The embassy is in touch with all Indian nationals, and they are safe. The embassy remains available to assist Indian nationals in Syria,” said a source in the Ministry of External Affairs Officials of the Indian embassy in the Syrian capital Damascus are safe and are in contact with Indians in the conflict-hit country where the government of Bashar Al-Assad fell to a militant uprising on Sunday (December 8, 2024). “Our embassy continues to remain operational in Damascus, Syria. The embassy is in touch with all Indian nationals, and they are safe. The embassy remains available to assist Indian nationals in Syria,” said a source in the Ministry of External Affairs.",https://www.thehindu.com/news/national/damascus-embassy-open-in-touch-with-indians/article68962799.ece,international
Big questions confronting the Biden administration and Trump’s team after Assad’s collapse in Syria,The sudden collapse of the Syrian government under Bashar Assad is forcing the Biden administration and the incoming Trump team to confront intensifying questions about the possibility of greater conflicts across the Middle East,Miscellaneous,Big questions confronting the Biden administration and Trump’s team after Assad’s collapse in Syria The sudden collapse of the Syrian government under Bashar Assad is forcing the Biden administration and the incoming Trump team to confront intensifying questions about the possibility of greater conflicts across the Middle East The sudden collapse of the Syrian government under Bashar Assad is forcing the Biden administration and the incoming Trump team to confront intensifying questions about the possibility of greater conflicts across the Middle East. Follow More: Syria war LIVE updates: Russia grants asylum to Assad and his family ‘on humanitarian grounds’,https://www.thehindu.com/news/international/big-questions-confronting-the-biden-administration-and-trumps-team-after-assads-collapse-in-syria/article68963002.ece,international
Pro-Kurdish fighters killed as Syrian Turkish-backed groups attack Kurdish-held area in north,"Pro-Turkish factions... seized large districts of Manbij city in the eastern Aleppo countryside, after violent clashes with the Manbij Military Council,"" the Syrian Observatory for Human Rights war monitor said",Miscellaneous,"Pro-Kurdish fighters killed as Syrian Turkish-backed groups attack Kurdish-held area in north Pro-Turkish factions... seized large districts of Manbij city in the eastern Aleppo countryside, after violent clashes with the Manbij Military Council,"" the Syrian Observatory for Human Rights war monitor said At least 26 combattants were killed on Sunday (December 8, 2024) as Turkish-backed Syrian fighters launched an offensive on the northern Manbij area, days after seizing a Kurdish-held enclave. The pro-Turkey fighters had already retaken the Kurdish-held Tal Rifaat enclave last week, days after Islamist-led rebels swooped into government-held areas, snatching key cities before reaching Damascus on Sunday.",https://www.thehindu.com/news/international/pro-kurdish-fighters-killed-by-syrian-turkish-force/article68963054.ece,international
Melbourne synagogue fire an act of 'terrorism': Australian PM,Mask-wearing arsonists set the Adass Israel Synagogue in a Melbourne suburb of Ripponlea ablaze before dawn on Friday,Miscellaneous,"Melbourne synagogue fire an act of 'terrorism': Australian PM Mask-wearing arsonists set the Adass Israel Synagogue in a Melbourne suburb of Ripponlea ablaze before dawn on Friday Prime Minister Anthony Albanese on Sunday (December 8, 2024) called a deliberately lit fire in a Melbourne synagogue an act of ""terrorism"" and warned about the ""worrying rise in anti-Semitism"" in Australia. Mask-wearing arsonists set the Adass Israel Synagogue in a Melbourne suburb of Ripponlea ablaze before dawn on Friday, gutting much of the building, though there were no serious injuries. Authorities are still on the hunt for the perpetrators.",https://www.thehindu.com/news/international/melbourne-synagogue-fire-an-act-of-terrorism-australian-pm/article68962644.ece,international
More than 900 people died in Jonestown; Guyana wants to turn it into tourist attraction,"Guyana revisits Jonestown tragedy, considering opening the former commune to tourists, sparking debate and mixed feelings among survivors",Miscellaneous,"More than 900 people died in Jonestown; Guyana wants to turn it into tourist attraction Guyana revisits Jonestown tragedy, considering opening the former commune to tourists, sparking debate and mixed feelings among survivors Guyana is revisiting a dark history nearly half a century after U.S. Rev Jim Jones and more than 900 of his followers died in the rural interior of the South American country. It was the largest suicide-murder in recent history, and a Government-backed tour operator wants to open the former commune now shrouded by lush vegetation to visitors. This proposal is reopening old wounds, with critics saying it would disrespect victims and dig up a sordid past.",https://www.thehindu.com/news/international/more-than-900-people-died-in-jonestown-guyana-wants-to-turn-it-into-tourist-attraction/article68964282.ece,international
Sudan rescuers say 28 killed in shelling of Khartoum fuel station,"On Sunday, a fuel station in RSF-held southern Khartoum was hit by shelling, said the South Belt Emergency Response Room",Miscellaneous,"Sudan rescuers say 28 killed in shelling of Khartoum fuel station On Sunday, a fuel station in RSF-held southern Khartoum was hit by shelling, said the South Belt Emergency Response Room A Sudanese network of volunteer rescuers said that 28 civilians were killed Sunday when a fuel station in an area of Khartoum under paramilitary control came under shelling. The Sudanese Army, which has been fighting the Rapid Support Forces (RSF) since April 2023, has been advancing towards the capital in recent weeks, in a bid to regain control of Khartoum.",https://www.thehindu.com/news/international/sudan-rescuers-say-28-killed-in-shelling-of-khartoum-fuel-station/article68962750.ece,international
Israel PM orders military to ‘seize’ Syria buffer zone,"Israel had already said the day before, as the Islamist-led rebels swiftly advanced across Syria, that its soldiers entered the UN-patrolled buffer zone to assist peacekeepers in repelling an attack",Miscellaneous,"Israel PM orders military to ‘seize’ Syria buffer zone Israel had already said the day before, as the Islamist-led rebels swiftly advanced across Syria, that its soldiers entered the UN-patrolled buffer zone to assist peacekeepers in repelling an attack Israeli Prime Minister Benjamin Netanyahu said on Sunday (December 8, 2024) he had ordered the Israeli military to ""seize"" a demilitarised buffer zone on the border with Syria after the overthrow of Bashar al-Assad in Damascus. The Israeli premier said a 50-year-old “disengagement agreement” between the two countries had collapsed and “Syrian forces have abandoned their positions”.",https://www.thehindu.com/news/international/israel-pm-orders-military-to-seize-syria-buffer-zone/article68962513.ece,international
Georgian journalists allege brutal beatings as protests rage against ending EU talks,Tens of thousands of people joined an 11th straight day of protests in Georgia on Sunday after the governing party moved to suspend negotiations on joining the European Union,Miscellaneous,"Georgian journalists allege brutal beatings as protests rage against ending EU talks Tens of thousands of people joined an 11th straight day of protests in Georgia on Sunday after the governing party moved to suspend negotiations on joining the European Union Tens of thousands of people joined an 11th straight day of protests in Georgia on Sunday (December 8, 2024) after the governing party moved to suspend negotiations on joining the European Union, while a separate demonstration decried violence against Georgian journalists covering the rallies. Police have been using increasing force in their attempts to curb the demonstrations, which have centered on the parliament building in the capital, Tbilisi. Riot police have used water cannons and tear gas every day to disperse the rallies, beating scores of protesters who threw fireworks at police officers and built barricades on the Georgian capital’s central boulevard.",https://www.thehindu.com/news/international/georgian-journalists-allege-brutal-beatings-as-protests-rage-against-ending-eu-talks/article68963158.ece,international
"Trump calls for ’immediate’ ceasefire in Ukraine, says a U.S. withdrawal from NATO is possible",Donald Trump is calling for an immediate ceasefire in Russia’s war with Ukraine and the president-elect is renewing warnings that he’s open to pulling the United States out of NATO,Miscellaneous,"Trump calls for ’immediate’ ceasefire in Ukraine, says a U.S. withdrawal from NATO is possible Donald Trump is calling for an immediate ceasefire in Russia’s war with Ukraine and the president-elect is renewing warnings that he’s open to pulling the United States out of NATO Donald Trump on Sunday (December 8, 2024) called for an immediate ceasefire in Russia's war with Ukraine and the President-elect renewed warnings that he was open to pulling the United States out of NATO. Mr. Trump made his ceasefire proposal after a weekend meeting in Paris with French and Ukrainian leaders, claiming in a social media post that Kyiv “would like to make a deal” to end the more than 1,000-day war. The Kremlin responded that it was open to negotiations, while Ukrainian President Volodymyr Zelenskyy cautioned that any deal would have to pave the way to a lasting peace.",https://www.thehindu.com/news/international/trump-calls-for-immediate-ceasefire-in-ukraine-says-a-us-withdrawal-from-nato-is-possible/article68962611.ece,international
"Syria's Assad and his family are in Moscow after Russia granted them asylum, say Russian news agencies",Russian state news agencies are reporting that ousted Syrian President Bashar Assad has arrived in Moscow with his family and has been given asylum,Miscellaneous,"Syria's Assad and his family are in Moscow after Russia granted them asylum, say Russian news agencies Russian state news agencies are reporting that ousted Syrian President Bashar Assad has arrived in Moscow with his family and has been given asylum Ousted Syrian leader Bashar Assad fled to Moscow and received asylum from his longtime ally, Russian media said Sunday, hours after a stunning rebel advance seized control of Damascus and ended his family’s 50 years of iron rule. FOLLOW MORE: Syria war LIVE updates: Jubilation and gunfire on streets of Syria, as Assad flees marking end of family’s half-century rule",https://www.thehindu.com/news/international/syrias-assad-and-his-family-are-in-moscow-after-russia-granted-them-asylum-say-russian-news-agencies/article68962961.ece,international
Three security personnel killed in terror attacks in Pakistan's Balochistan province,"“Two Frontier Corps soldiers were killed and three others sustained injuries after terrorists attacked a check-post near a coal mine in Duki district,” a senior police official said",Miscellaneous,"Three security personnel killed in terror attacks in Pakistan's Balochistan province “Two Frontier Corps soldiers were killed and three others sustained injuries after terrorists attacked a check-post near a coal mine in Duki district,” a senior police official said “At least three security personnel have been killed in two separate terror attacks in Pakistan’s restive Balochistan province,” police said on Sunday (December 8, 2024). “Two Frontier Corps soldiers were killed and three others sustained injuries after terrorists attacked a check-post near a coal mine in Duki district on Saturday (December 6, 2024),” Sardar Rind, a senior police official, said.",https://www.thehindu.com/news/international/three-security-personnel-killed-in-terror-attacks-in-pakistans-balochistan-province/article68961746.ece,international
Bashar Assad’s fall after 14 years of war in Syria brings to an end a decades-long dynasty,The fall of Syrian President Bashar Assad’s government has brought to a dramatic close his nearly 14-year struggle to hold onto power as his country fragmented amid a brutal civil war that became a proxy battlefield for regional and international powers,Miscellaneous,"Bashar Assad’s fall after 14 years of war in Syria brings to an end a decades-long dynasty The fall of Syrian President Bashar Assad’s government has brought to a dramatic close his nearly 14-year struggle to hold onto power as his country fragmented amid a brutal civil war that became a proxy battlefield for regional and international powers The fall of Syrian President Bashar Assad's government Sunday (December 8, 2024) brought to a dramatic close his nearly 14-year struggle to hold onto power as his country fragmented amid a brutal civil war that became a proxy battlefield for regional and international powers. Mr. Assad’s downfall came as a stark contrast to his first months as Syria’s unlikely president in 2000, when many hoped he would be a young reformer after three decades of his father’s iron grip. Only 34 years old, the Western-educated ophthalmologist was a rather geeky tech-savvy fan of computers with a gentle demeanour.",https://www.thehindu.com/news/international/bashar-assads-fall-after-14-years-of-war-in-syria-brings-to-an-end-a-decades-long-dynasty/article68961251.ece,international
"Syria rebels celebrate in captured Homs, set sights on Damascus","Rebels fired into the air in celebration, and youths tore down posters of the Syrian president; Damascus residents protest in streets",Miscellaneous,"Syria rebels celebrate in captured Homs, set sights on Damascus Rebels fired into the air in celebration, and youths tore down posters of the Syrian president; Damascus residents protest in streets Syrian rebels announced they gained full control over the key city of Homs early on Sunday (December 8, 2024) after only a day of fighting, leaving President Bashar al-Assad's 24-year rule dangling by a thread as insurgents marched on the capital, Damascus. Thousands of Homs residents poured onto the streets after the army withdrew from the central city, dancing and chanting ""Assad is gone, Homs is free"" and ""Long live Syria and down with Bashar al-Assad"".",https://www.thehindu.com/news/international/syria-rebels-celebrate-in-captured-homs-set-sights-on-damascus/article68961053.ece,international
"Syrian rebels enter third city Homs, says war monitor",The loss of Homs would be another major blow to the forces of President Bahar al-Assad; Hundreds of detainees had escaped from the city's central prison,Miscellaneous,"Syrian rebels enter third city Homs, says war monitor The loss of Homs would be another major blow to the forces of President Bahar al-Assad; Hundreds of detainees had escaped from the city's central prison Islamist-led rebels entered Syria's third city Homs late Saturday (December 7, 2024) taking control of some districts, a war monitor said, drawing a swift denial from the defence ministry. FOLLOW MORE:Syria civil war LIVE updates: Syrian rebels captures Homs central prison; Syrian government forces withdraw",https://www.thehindu.com/news/international/syrian-rebels-enter-third-city-homs-says-war-monitor/article68960114.ece,international
"Assad flees Damascus, say senior Army officers; Syrian rebels take capital","Thousands in cars and on foot congregated at a main square in Damascus waving and chanting ""Freedom""",Miscellaneous,"Assad flees Damascus, say senior Army officers; Syrian rebels take capital Thousands in cars and on foot congregated at a main square in Damascus waving and chanting ""Freedom"" Syrian President Bashar al-Assad boarded a plane and left Damascus for an unknown destination on Sunday (December 8, 2024), two senior army officers told Reuters, as rebels said they had entered the capital with no sign of army deployments. Syria war LIVE updates: Assad regime falls in Syria",https://www.thehindu.com/news/international/assad-flees-damascus-syria-rebels-take-capital/article68961285.ece,international
South Korean prosecutors detain ex-Defence chief over martial law imposition,South Korean prosecutors have detained a former defence minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol,Miscellaneous,"South Korean prosecutors detain ex-Defence chief over martial law imposition South Korean prosecutors have detained a former defence minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol South Korean prosecutors on Sunday (December 8, 2024) detained a former Defence Minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol, making him the first figure detained over the case. Also Read | How will martial law flip-flop affect S. Korea?",https://www.thehindu.com/news/international/south-korean-prosecutors-detain-ex-defense-chief-over-martial-law-imposition/article68961314.ece,international
Syrian PM says ready to cooperate with any leadership chosen by the people,"In a speech broadcast on his Facebook account, Premier Mohammed al-Jalali said “this country can be a normal country that builds good relations with its neighbours and the world”",Miscellaneous,"Syrian PM says ready to cooperate with any leadership chosen by the people In a speech broadcast on his Facebook account, Premier Mohammed al-Jalali said “this country can be a normal country that builds good relations with its neighbours and the world” Syrian Prime Minister Mohammed al-Jalali said Sunday (December 8, 2024) he was ready to ""cooperate"" with any leadership chosen by the people, after rebels said ""tyrant"" President Bashar al-Assad had fled the country. The leader of the Islamist Syrian rebel group Hayat Tahrir al-Sham, Abu Mohammed al-Jolani, ordered forces not to approach official institutions in Damascus, saying they would remain under the Prime Minister until they were ""officially"" handed over.",https://www.thehindu.com/news/international/syrian-pm-says-ready-to-cooperate-with-any-leadership-chosen-by-the-people/article68961273.ece,international
Watch: Assad regime falls in Syria after rebels enter Damascus,Syrian President Bashar al-Assad has fled the country,The Hindu Bureau,Watch: Assad regime falls in Syria after rebels enter Damascus Syrian President Bashar al-Assad has fled the country The Syrian government fell early on December 8 in a stunning end to the 50-year rule of the Assad family. Islamist-led rebels declared that they have taken Damascus after sweeping through other parts of the country. Syrian President Bashar al-Assad has fled the country. People in Hama and Damascus destroyed statues of the Assan family.,https://www.thehindu.com/videos/watch-assad-regime-falls-in-syria-after-rebels-enter-damascus/article68961318.ece,international
"Sonia Gandhi linked to organisation financed by George Soros Foundation, says BJP","Reiterating its allegation about a connection between the Congress party and billionaire George Soros, the BJP — through a thread on X — said it implied “their shared goal of diminishing India’s growth”",Devesh K. Pandey,"Sonia Gandhi linked to organisation financed by George Soros Foundation, says BJP Reiterating its allegation about a connection between the Congress party and billionaire George Soros, the BJP — through a thread on X — said it implied “their shared goal of diminishing India’s growth” The Bharatiya Janata Party (BJP) on Sunday (December 8, 2024) alleged that former Congress president Sonia Gandhi, as the co-president of the Forum of Democratic Leaders in the Asia-Pacific (FDL-AP), was linked to an organisation financed by the “George Soros Foundation.” Reiterating its allegation about a connection between the Congress party and billionaire George Soros, the BJP — through a thread on X — said it implied “their shared goal of diminishing India’s growth”.",https://www.thehindu.com/news/national/sonia-gandhi-linked-to-an-organisation-financed-by-george-soros-foundation-alleges-bjp/article68961260.ece,international
Burkina Faso junta appoints new Prime Minister,The junta in Burkina Faso seized power in September 2022 by ousting the military rule of Lt. Col. Paul Henri Sandaogo Damiba about eight months after it staged a coup,Miscellaneous,"Burkina Faso junta appoints new Prime Minister The junta in Burkina Faso seized power in September 2022 by ousting the military rule of Lt. Col. Paul Henri Sandaogo Damiba about eight months after it staged a coup Burkina Faso’s ruling military junta appointed a new Prime Minister, a day after dissolving the government without providing any reason. Rimtalba Jean Emmanuel Ouedraogo, until now Communications Minister and spokesperson of the government, will be the West African country's new Prime Minister, junta leader Ibrahim Traore said in a presidential decree read on state television Saturday.",https://www.thehindu.com/news/international/burkina-faso-junta-appoints-new-prime-minister/article68961675.ece,international
Syria war timeline: Assad's fall followed years of bloodshed and division,The first protests against Bashar Assad in 2011 quickly spread across Syria and were met by security forces with a wave of arrests and shootings,Miscellaneous,"Syria war timeline: Assad's fall followed years of bloodshed and division The first protests against Bashar Assad in 2011 quickly spread across Syria and were met by security forces with a wave of arrests and shootings The sudden collapse of Bashar al-Assad's rule over Syria marks the culmination of a nearly 14-year rebellion and a key moment in a civil war that killed hundreds of thousands of people, displaced half the population and drew in outside powers. Syria War live updates on December 8, 2024",https://www.thehindu.com/news/international/syria-war-timeline-assads-fall-followed-years-of-bloodshed-and-division/article68961420.ece,international
Foreign Secretary Misri to visit Dhaka tomorrow amid frosty India-Bangladesh ties,Mr. Misri is scheduled to hold wide-ranging talks with his Bangladeshi counterpart Md. Jashim Uddin and meet the country's de-facto foreign minister Mohammad Touhid Hossain,Miscellaneous,"Foreign Secretary Misri to visit Dhaka tomorrow amid frosty India-Bangladesh ties Mr. Misri is scheduled to hold wide-ranging talks with his Bangladeshi counterpart Md. Jashim Uddin and meet the country's de-facto foreign minister Mohammad Touhid Hossain Foreign Secretary Vikram Misri is expected to raise with Dhaka India's concerns over attacks on Hindus and other minorities as he embarks on a day-long visit to Bangladesh on Monday (December 9, 2024), in the first high-level trip from New Delhi after a massive uprising ended deposed Prime Minister Sheikh Hasina's 15-year rule in August. Mr. Misri is scheduled to hold wide-ranging talks with his Bangladeshi counterpart Md. Jashim Uddin and meet the country's de-facto foreign minister Mohammad Touhid Hossain.",https://www.thehindu.com/news/national/foreign-secretary-misri-to-visit-dhaka-tomorrow-amid-frosty-india-bangladesh-ties/article68961331.ece,international
South Korean prosecutors detain ex-Defence chief over martial law imposition,South Korean prosecutors have detained a former defence minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol,Miscellaneous,"South Korean prosecutors detain ex-Defence chief over martial law imposition South Korean prosecutors have detained a former defence minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol South Korean prosecutors on Sunday (December 8, 2024) detained a former Defence Minister who allegedly recommended last week’s brief but stunning martial law imposition to President Yoon Suk Yeol, making him the first figure detained over the case. Also Read | How will martial law flip-flop affect S. Korea?",https://www.thehindu.com/news/international/south-korea-ex-defence-minister-reportedly-arrested-as-president-hangs-on/article68961083.ece,international
